"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"ca887d62-5d64-4a4a-93cf-ca1eb46eb49c","Book9.xml","Πλαταίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::372;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::380","PERSON","","","","","","","","eponym|Q6078094|t - heroic age|n - onoma","Plataia daughter of Asôpos the river","",""
"ac894a09-ada7-4dc9-ab73-7d05934d916f","Book9.xml","Ἀσωποῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]/add[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::406","PLACE","http://pleiades.stoa.org/places/540672","Asopos (river)","","38.300198333333334","23.581173000000003","river","VERIFIED","physical|potamos|eponym|Q622781|t - heroic age|f - they consider|person","Asôpos river god, father of Plataia","",""
"15bf82db-27ac-454a-984e-4a439a147725","Book9.xml","ἀρχαῖον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::31","","","","","","","","","tx: archaion","","",""
"9487bd41-9926-4484-81d8-79d3c4b8be06","Book9.xml","Ἑλλάδος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::84;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::91","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|t - archaion|t - palai","","",""
"60e8e5a9-3a1b-424b-bada-94d89416e110","Book9.xml","πάλαι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::111;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::116","","","","","","","","","tx: palai","","",""
"d30094ea-9cc8-4ad7-88c7-65cdc9d8b818","Book9.xml","καθεστήκεσαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::117;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::129","","","","","","","","","trx: kathistēmi","","",""
"ffc3db18-50c5-4dcd-beba-cc838269ff90","Book9.xml","Πλαταιεῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::167;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::176","PLACE","http://pleiades.stoa.org/places/541063","Plataiai, Kokkla|Plataea","-0750/0640","38.221019","23.273866","settlement","VERIFIED","proxy|ethnic","","",""
"f1debf5e-4415-4d78-8af6-8f22dca7577e","Book9.xml","Ἀσωπὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::193;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::199","PERSON","","","","","","","","mythical|male|king|Boeotian|Q622781","Boeotian king","",""
"5751f47d-ada2-4f92-a9a2-3801589aabfc","Book9.xml","Κιθαιρῶνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::217;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::226","PERSON","","","","","","","","mythical|male|king|Boeotian|Q2974445","mythical king Kithairôn from whom Mt. Kithairon named.","",""
"d8236a51-80ca-4dad-9f69-4b432c712661","Book9.xml","τὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::232;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::235","PERSON","","","","","","","","t - heroic age|f - they say|tr - tithēmi","Asōpos","",""
"c38fe3db-32e1-4bee-92ce-06af6d243142","Book9.xml","θέσθαι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::250;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::256","","","","","","","","","trx: tithēmi","","",""
"b0f55905-9e60-4d6d-a839-d0c4417e1540","Book9.xml","ὄρει","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::260;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::264","PLACE","http://pleiades.stoa.org/places/540714","Cithaeron Mons, Kithairon|Cithaeron M.","","38.1850025","23.2505528","mountain","VERIFIED","physical|oros|t - heroic age|n - onoma|f - they say|eponym","orei, the mountain named for Kithairôn","",""
"19e0969e-3694-4155-a971-10e0bfa7c3d5","Book9.xml","ὄνομα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::268;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::273","","","","","","","","","nx: onoma","","",""
"2eefa92f-c8e7-4d70-9f4e-57e91f6939f1","Book9.xml","τὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::275;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::278","PERSON","","","","","","","","t - heroic age|f - they say|tr - tithēmi","Kithairōn","",""
"201e75f9-5cab-4f48-a14f-bf334a100b29","Book9.xml","ποταμῷ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::285;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::291","PLACE","http://pleiades.stoa.org/places/540672","Asopos (river)","","38.300198333333334","23.581173000000003","river","VERIFIED","physical|potamos|t - heroic age|f - they say|eponym","Asôpos river","",""
