"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"ec3bcecc-66ce-48fb-856b-dfb29451385c","Book10.xml","Ποσειδῶνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::263;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::272","PERSON","","","","","","","","god|Q41127","","",""
"99916079-4519-444b-ba67-5d8ddbb8fb19","Book10.xml","Λύσανδρον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::295;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::304","PLACE","","","","","","","NOT_IDENTIFIABLE","object|statue","Lysandros son of Aristokritos crowned by Poseidon, statue, Delphi, part of dai:4020549","",""
"4579280f-f35e-494d-8a18-490be2632f18","Book10.xml","Ἀθηνόδωρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::306;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::316","PERSON","","","","","","","","Q11907116|historical|male|sculptor","Athenodoros from Kleitor, sculptor","",""
"527efc2c-579d-4a4e-83a1-d0e5b51f06cc","Book10.xml","Ἀπόλλωνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::324;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::332","PLACE","","","","","","","NOT_IDENTIFIABLE","object|statue","Apollo statue in Spartan votive group at Delphi","",""
"b1af1ee3-54bd-4940-9d39-f7c6eb9198dc","Book10.xml","Δία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::349;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[8]/p[1]::352","PERSON","","","","","","","","Q34201","","",""
"a042c935-76eb-4c20-befd-57f048e8dc4b","Book10.xml","Ἀρκάδες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::16","PLACE","http://pleiades.stoa.org/places/570102","Arcadia","-0750/0300","37.567419268449626","22.165323097346306","region","VERIFIED","regional|Arkadians|proxy","","",""
"9f7831e4-87d2-4e2d-8464-d3b6cb9ad4cd","Book10.xml","Κλείτορος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::26;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::35","PLACE","http://dare.ht.lu.se/places/21919","Kleitor, Kleitoria|Kleitor","-0750/0300","37.892704","22.103248","settlement","VERIFIED","built|polis","","",""
"7f6573d7-d5e3-46ce-8d77-344cf6bd3b61","Book10.xml","Λυσάνδρῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::106;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::114","PERSON","","","","","","","","Q143559|male|war leader|representation","Lysandros Spartan admiral","",""
"5607d9f9-db0b-40c9-9dca-056fda807f4c","Book10.xml","Αἰγὸς ποταμοῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::121;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::135","PLACE","http://dare.ht.lu.se/places/32292","Aigospotamos, Cumalı?|Aigospotamos","-0550/-0330","40.35074","26.61011","settlement","VERIFIED","Q866862|battlefield|tx:405 BCE","","",""
"af6f3510-1c96-4a83-bab6-68710956a815","Book10.xml","Σπαρτιατῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::144;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::154","PERSON","","","","","","","","Q369194","Spartiates","",""
"5a9a5f38-c4bf-476d-87cb-21518eeec9b2","Book10.xml","Ἄρακος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::194;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::200","PERSON","","","","","","","","Q11906344|male|war leader","Arakos of Lakedaimonia","",""
"a4319021-6768-427a-bbd7-e9194d555e2b","Book10.xml","Ἐριάνθης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::209;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::217","PERSON","","","","","","","","Q91121922|male|historical","","",""
"f52a49da-101c-4c8c-88d1-6a031adad51e","Book10.xml","Λακεδαίμονος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::234;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::246","PLACE","http://pleiades.stoa.org/places/570406","Lacedaemon/Laconia","-0750/0300","37.07624042080912","22.46082645177671","region","VERIFIED","regional","","",""
"743dbdad-3bfe-4659-8421-75d06e24331c","Book10.xml","Ἐριάνθης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::253;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::261","PERSON","","","","","","","","Q91121922|male|historical","","",""
"a06d137c-ae73-40aa-b481-9257c2e64ceb","Book10.xml","Βοιώτιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::262;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::270","PLACE","http://pleiades.stoa.org/places/550488","*Boutheia, near Çeşme|*Boutheia","-0550/-0330","38.327245","26.307181","settlement","VERIFIED","proxy|male","possible correction of Boiotios","",""
"af8c28f5-173c-4748-95ba-a8c51d2095b7","Book10.xml","Μίμαντος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::281;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::289","PLACE","http://dare.ht.lu.se/places/41131","Mimas Mons, Boz Dağ|Mimas M.","-0750/0640","38.55674","26.5013","mountain","VERIFIED","physical|oros","","",""
"ff5a8fad-d565-4c72-98de-a00b3fa41505","Book10.xml","Ἀστυκράτης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::304;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::314","PERSON","","","","","","","","Q91121912|male|war leader","Astykrates commander at Aigospotamoi with Lysandros","",""
"6df69b6a-ef11-4063-b90c-135cf19a030f","Book10.xml","Χῖοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::316;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::320","PLACE","http://dare.ht.lu.se/places/22860","Chios, Chios|Chios","-0750/0640","38.37641","26.1342335","settlement","VERIFIED","historical|Chians|proxy","","",""
"a0cc5120-ae59-4a86-a798-22d8912591a2","Book10.xml","Κηφισοκλῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::324;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::334","PERSON","","","","","","","","Q91121877|historical|male|war leader","Kêphisoklês of Chios, ally of Lysandros at Aigospotamoi, statue","",""
"6d6190f0-bb42-4926-a989-639ac1e4acca","Book10.xml","Ἑρμόφαντός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::339;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::349","PERSON","","","","","","","","Q91121875|male|war leader","Hermophantos of Chios, with Lysandros at Aigospotamoi, statue Delphi","",""
"03779ad3-d1ad-445e-afb1-f2440b562a34","Book10.xml","Ἱκέσιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::357;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::364","PERSON","","","","","","","","Q91121876|male|war leader|representation","Hikesios of Chios, ally of Lysandros at Aigospotamoi, statue","",""
"3654ab8b-2da0-4715-8d44-f459997ce4d9","Book10.xml","Τίμαρχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::366;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::374","PERSON","","","","","","","","Q91121871|male|war leader","Timarchos of Rhodes, ally of Lysandros at Aigospotamoi, statue","",""
"942f01a9-a996-45a9-b799-fdb27e9ac9f8","Book10.xml","Διαγόρας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::382;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::390","PERSON","","","","","","","","Q91126511","","",""
"0f38e781-e065-4646-a012-99d7253e78bb","Book10.xml","Ῥόδιοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::391;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::397","PLACE","http://dare.ht.lu.se/places/41162","Ialysus/Ialysos, Trianda, Ialysos|Lindos/Lindus, Lindos|Apollo Erethimios, Apollo Erethimios|Rhodos Ins., Rhodos|Rhodos, Rhodos|Kamiros/Camirus, Kamiros, Kalavarda|Apollo Erethimios, T.|Ialysos|Kamiros|Lindos|Rhodos|Rhodos (island)","-1200/2100","36.41451","28.15629","island,settlement,temple-2,stadion","VERIFIED","proxy","","",""
"2c56f98a-9328-4110-bf2e-7cd139b5beb1","Book10.xml","Κνίδιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::399;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::406","PLACE","http://dare.ht.lu.se/places/21190","Knidos/Cnidus, Tekir|Cnidus, Burgaz örenyeri|Cnidus|Cnidus","-0750/0640","36.686188","27.37404","settlement","VERIFIED","male|proxy","","",""
"43f29959-0104-412f-a99e-69401bde4848","Book10.xml","Θεόδαμος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::410;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::418","PERSON","","","","","","","","Q91126590","","",""
"bcb1e0f8-c717-43be-a3a0-8f26b9af3875","Book10.xml","Ἐφέσου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::426;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::432","PLACE","http://dare.ht.lu.se/places/21155","Ephesos/Ephesus/Arsinoeia/Arsinoe, Efes, Selçuk|Ephesus/Arsinoe(ia)","-1200/2000","37.941944","27.339722","theatre,settlement,temple-2,architecturalcomplex","VERIFIED","","","",""
"4bf497f1-53b4-4718-a58b-dc3925d5be74","Book10.xml","Κιμμέριος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::433;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::442","PERSON","","","","","","","","Q91121911","","",""
"0b97bb86-de21-41c5-ba1b-f2053755f861","Book10.xml","Μιλήσιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::448;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::456","PLACE","http://dare.ht.lu.se/places/21166","Miletos/Miletus, Milet, Balat, Didim|Miletus","-1750/2000","37.5292362","27.2774885","theatre,settlement,port","VERIFIED","male|proxy","","",""
"a64c9839-7d83-48da-9909-8187fe5f367a","Book10.xml","Αἰαντίδης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::457;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[9]/p[1]::466","PERSON","","","","","","","","male|war leader|Q403408","","",""
"965483ee-27ea-4792-9371-764e10a9fa25","Book10.xml","τούτους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::7","PLACE","http://arachne.dainst.org/entity/4020550","Group of honorific statues (victors of the battle of Aigospotamoi): Arakos, Erianthes, Astykrates, Kephisokles, Hermophantos, Hikesios, Timarchos, Diagoras, Theodamos, Kimmerios, Aiantides, Theopomp, Kleomedes, Aristokles, Autonomos, Aristophantos, Apollodor, Dion, Axionikos, Theares, Pyrrhias, Komon, Agasimenes, Telykrates, Pythodotos, Euantidas, Epikydidas, Eteonikos  Delphi (Paus. 10.9.9-10)","","38.482335","22.500741","","VERIFIED","object|eikôn","","",""
"04367374-e387-4ace-b293-3ca5cf934b85","Book10.xml","Τίσανδρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]/term[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]/term[1]::9","PERSON","","","","","","","","Q20102057|male|sculptor","Tisandros","",""
"14c0587b-d796-4fb4-af89-359f80eef8c8","Book10.xml","τοὺς δὲ ἐφεξῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::34;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::48","PLACE","http://arachne.dainst.org/entity/4020550","Group of honorific statues (victors of the battle of Aigospotamoi): Arakos, Erianthes, Astykrates, Kephisokles, Hermophantos, Hikesios, Timarchos, Diagoras, Theodamos, Kimmerios, Aiantides, Theopomp, Kleomedes, Aristokles, Autonomos, Aristophantos, Apollodor, Dion, Axionikos, Theares, Pyrrhias, Komon, Agasimenes, Telykrates, Pythodotos, Euantidas, Epikydidas, Eteonikos  Delphi (Paus. 10.9.9-10)","","38.482335","22.500741","","VERIFIED","object|eikôn","more of group from Aigospotamoi","",""
"f479cbd9-6785-4642-80d0-fac68607fa10","Book10.xml","Ἄλυπος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]/term[2]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::55","PERSON","","","","","","","","Q450334|sculptor","","",""
"cf65681f-ef6f-4319-996d-70b88d26aa79","Book10.xml","Σικυώνιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::56;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::65","PLACE","http://dare.ht.lu.se/places/21937","Sicyon, Vasiliko|Sicyon/Demetrias","-0750/0300","37.98336","22.71135","settlement","VERIFIED","proxy|male","","",""
"77dc2714-3991-4b2d-9b6f-df9d9b42efc3","Book10.xml","Θεόπομπον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::67;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::76","PERSON","","","","","","","","Q91121886","","",""
"ad0bc0a4-7dd4-4a8b-92a2-fb8b0a2c0d74","Book10.xml","Μύνδιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::77;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::84","PLACE","http://pleiades.stoa.org/places/570475","Melos Ins., Milos|Melos (island)","","36.67581","24.38249","island","VERIFIED","male|proxy|scribal error","Malios in inscription FD III 1:56","",""
"464dab5e-5bc4-4e1b-9021-38232f121134","Book10.xml","Κλεομήδην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::89;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::98","PERSON","","","","","","","","Q91121872","","",""
"355f6801-55fb-4680-9d5e-85c08ed875c3","Book10.xml","Σάμιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::99;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::105","PLACE","http://dare.ht.lu.se/places/21194","Samos Ins./Samus Ins., Samos|Samos, Samos|Heraion, Heraion|Heraion|Samos|Samos (island)","-0750/0640","37.73","26.84","island,sanctuary,settlement,temple-2","VERIFIED","male|proxy","","",""
"27a89ac1-f730-4241-85e0-b47c1d40eed3","Book10.xml","Εὐβοίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::113;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::120","PLACE","http://dare.ht.lu.se/places/41413","Euboea Ins./Euboia, Euboia|Euboea (island)","-0550/-0330","38.53","23.87","island","VERIFIED","island","","",""
"e18d9ef5-9557-405e-b47a-812d16570bda","Book10.xml","Ἀριστοκλέα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::121;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::131","PERSON","","","","","","","","Q91121929","","",""
"5df2a9cb-b136-4e67-893e-f6d6651c3f7d","Book10.xml","Καρύστιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::135;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::144","PLACE","http://dare.ht.lu.se/places/22781","Karystos, Karystos|Karystos","-0750/0300","38.0165","24.4204","settlement","VERIFIED","male|proxy","","",""
"eb198e84-8b76-4e21-967d-fcd9a417dc62","Book10.xml","Αὐτόνομον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::149;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::158","PERSON","","","","","","","","Q91121879","","",""
"0b167f3d-12be-463a-a2d9-7f929b6d6131","Book10.xml","Ἐρετριέα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::159;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::167","PLACE","http://dare.ht.lu.se/places/21973","Eretria, Eretria/Tsangli|Eretria, Eretria|Eretria|Eretria","-0750/0640","39.290562","22.607216","settlement,temple-2","VERIFIED","male|proxy","","",""
"2e344fed-3393-44aa-81bb-c048b9fa3d0b","Book10.xml","Ἀριστόφαντον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::172;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::184","PERSON","","","","","","","","Q91121866","","",""
"2a81d181-9bbf-4e93-a69e-5439eb0fa201","Book10.xml","Κορίνθιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::185;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::194","PLACE","http://dare.ht.lu.se/places/17070","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos","-0750/2100","37.906045","22.878721","sanctuary,settlement,fort","VERIFIED","male|proxy","","",""
"fbe94fc6-56a5-4d2e-9ed2-41ed494905df","Book10.xml","Ἀπολλόδωρον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::199;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::210","PERSON","","","","","","","","Q91121914","","",""
"50a71710-5b9d-46c5-b0c0-6d42f9e8e7bd","Book10.xml","Τροιζήνιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::211;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::221","PLACE","http://dare.ht.lu.se/places/21926","Troizen, Damala|Troizen","-0750/0300","37.50303","23.34845","settlement","VERIFIED","male|proxy","","",""
"24420030-77b9-4f09-9729-3258fb4fc8fc","Book10.xml","Ἐπιδαύρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::229;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::238","PLACE","http://topostext.org/place/376232PEpi","Epidauros (Argolid)","","37.6335","23.1602","","VERIFIED","proxy","","",""
"54993bc8-065f-47db-8b76-d641bf36f015","Book10.xml","Δίωνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::239;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::244","PERSON","","","","","","","","Q91126325","","",""
"f5c68d50-46f4-4e5a-8e38-8a3c03688f5e","Book10.xml","ἐχόμενοι δὲ τούτων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::265;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::283","PLACE","http://arachne.dainst.org/entity/4020550","Group of honorific statues (victors of the battle of Aigospotamoi): Arakos, Erianthes, Astykrates, Kephisokles, Hermophantos, Hikesios, Timarchos, Diagoras, Theodamos, Kimmerios, Aiantides, Theopomp, Kleomedes, Aristokles, Autonomos, Aristophantos, Apollodor, Dion, Axionikos, Theares, Pyrrhias, Komon, Agasimenes, Telykrates, Pythodotos, Euantidas, Epikydidas, Eteonikos  Delphi (Paus. 10.9.9-10)","","38.482335","22.500741","","VERIFIED","object","","",""
"8be7c51c-1a15-404d-be05-00bcc8cd6cf8","Book10.xml","Ἀξιόνικός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::284;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::293","PERSON","","","","","","","","Q91121887|male|war leader","Axionikos of Pellene, Achaia, w. Lysandros Aigospotamoi, statue Delphi","",""
"a9f330d9-d0c1-4a9b-819b-3787cadba99c","Book10.xml","Ἀχαιὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::300;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::306","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","male|proxy","","",""
"e9250842-2475-4317-91df-4548e0a3f305","Book10.xml","Πελλήνης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::310;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::318","PLACE","http://dare.ht.lu.se/places/21938","Pellene/Pellana, Pellene|Pellene","-0750/0300","38.0446","22.5384","settlement","VERIFIED","","","",""
"6fe72da9-e76c-4767-8346-b729fb31209c","Book10.xml","Ἑρμιόνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::326;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::334","PLACE","http://dare.ht.lu.se/places/21925","Hermione/Hermion, Ermione|Hermion(e)","-0750/0300","37.385218","23.243591","settlement,port","VERIFIED","male|proxy","","",""
"a6050f23-073e-47e1-808b-8ea1db15dca6","Book10.xml","Θεάρης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::335;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::341","PERSON","","","","","","","","Q91121928","","",""
"2c9d1541-38d5-4d22-a670-e469a2ae443f","Book10.xml","Φωκεύς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::347;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::353","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","male|proxy","","",""
"ab5fa6f8-e6d1-4a94-bc1f-a240b49a8dfd","Book10.xml","Πυρρίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::357;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::364","PERSON","","","","","","","","Q91121902","","",""
"c34d5910-8374-43a6-9caa-27b186cfe35d","Book10.xml","Κώμων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::369;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::374","PERSON","","","","","","","","Q91121885","","",""
"bfd3ab1b-b9bb-400b-be95-f21ecb0c6deb","Book10.xml","Μεγαρεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::375;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::383","PLACE","http://dare.ht.lu.se/places/21951","Megara Hyblaia/Megara, Megara Hyblaea, Augusta|Megara, Megara|Megaris, Megarid|Megara Hyblaia|Megara|Megaris","-0750/2100","37.2038","15.18273","region,settlement","VERIFIED","male|proxy","","",""
"5397b734-87eb-4c3a-80e4-b1be8082e0b8","Book10.xml","Ἀγασιμένης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::388;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::398","PERSON","","","","","","","","Q91121909","","",""
"26a4ffda-ce8c-402b-ba73-874d83f37999","Book10.xml","Σικυώνιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::399;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::408","PLACE","http://dare.ht.lu.se/places/21937","Sicyon, Vasiliko|Sicyon/Demetrias","-0750/0300","37.98336","22.71135","settlement","VERIFIED","proxy|male","","",""
"9733f6e3-d641-4c6c-aa13-fb5816187450","Book10.xml","Κορίνθου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::430;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[9]/div[10]/p[1]::438","PLACE","http://dare.ht.lu.se/places/17070","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos","-0750/2100","37.906045","22.878721","sanctuary,settlement,fort","VERIFIED","built|polis","","",""
