"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"56e13b47-71e6-4691-98bd-0b5899ff5be3","Book6.xml","πώλων ἅρματι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::392;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::404","EVENT","","","","","","","","agôn|Q23906282","chariot race","",""
"ca874045-4364-45a4-abd0-f8b7baa85205","Book6.xml","Ὀλυμπιάδι δὲ ἐκράτει δευτέρᾳ πρὸς ταῖς ἑκατόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::406;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::451","EVENT","","","","","","","","Q57337793|tx:372 BCE","102nd Olympiad","",""
"1932ef8f-fb3a-4650-abc8-3888e70b806f","Book6.xml","Ἠλείοις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::32;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::39","PLACE","http://pleiades.stoa.org/places/570220","Elis, Elis|Elis","-0750/0300","37.89131","21.37493","theatre,settlement","VERIFIED","historical|Eleans|proxy","","",""
"9087a2dd-fcc5-449d-b21e-5de7da3c0f8b","Book6.xml","ἑλλανοδικούντων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::67;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::82","PERSON","","","","","","","","Q1491624|Hellanodikai","","",""
"0ae4106c-28f2-454e-b5a5-50fb1fd46afc","Book6.xml","ἀνδριάντα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::119;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::128","PLACE","http://arachne.dainst.org/entity/3586514","Portrait statue: Troilos (athlete)  Olympia (Paus. 6.1.4-5)","","37.638043","21.630599","","VERIFIED","andrias","","",""
"c672593b-735a-4392-af02-a573ca305270","Book6.xml","Λύσιππος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]/term[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]/term[1]::8","PERSON","","","","","","","","Q192222","","",""
"f42a7bc8-eb4d-43c4-a981-5af28cbfd7b2","Book6.xml","Δεινολόχου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::156;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::166","PERSON","","","","","","","","Q22978056","","",""
"bf56f6d0-0c8f-4747-ac31-0c8a2dacdce0","Book6.xml","μήτηρ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::167;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::172","PERSON","","","","","","","","","","",""
"507835ba-7cc5-43e4-a793-9111e58b3639","Book6.xml","ἐστεφανωμένου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::231;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::244","","","","","","","","","physical|plant","Wreath of wild olive as prize for the Olympic Games","",""
"a382f833-5e20-463f-abf6-10d59ec9156d","Book6.xml","Δεινόλοχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::277;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::287","PERSON","","","","","","","","Q22978056","","",""
