"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"a44a286b-0083-4dba-b421-7f59ce226245","Book8.xml","Ἀγαμέμνονος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::162;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::173","PERSON","","","","","","","","Q128176","","",""
"1846b1e5-67bc-4b81-9c40-578750b32af0","Book8.xml","φασὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::4","","","","","","","","","f - Arcadians","","",""
"2e58f662-2289-4e4a-a636-4a21d7575fe2","Book8.xml","Ἀρκάδες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::8;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::15","PLACE","http://pleiades.stoa.org/places/570102","Arcadia","-0750/0300","37.567419268449626","22.165323097346306","region","VERIFIED","historical|Arcadians|proxy","","",""
"6b66bb0c-4af8-4078-952c-927188f5bda1","Book8.xml","Πελασγὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::19;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::27","PERSON","","","","","","","","Q1636827","","",""
"af153a71-2983-44b9-b928-d65e20dd2eee","Book8.xml","Πελασγῷ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::102;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::109","PERSON","","","","","","","","Q1636827","","",""
"b41658a7-dc42-46a2-9550-4d3bad6004f2","Book8.xml","Πελασγὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::121;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::129","PERSON","","","","","","","","Q1636827","","",""
"c606ca78-ce6f-4ace-bc25-fad9c699b837","Book8.xml","Πελασγὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::171;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::179","PERSON","","","","","","","","Q1636827","","",""
"12109735-dcb7-480c-a293-58e75c6a8a60","Book8.xml","Πελασγὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::242;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::250","PERSON","","","","","","","","Q1636827","","",""
"8172f601-f12d-4979-8fc3-6482c704bd1b","Book8.xml","μοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::310;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::313","PERSON","","","","","","","","Q192931|tx:Paus|f - dokei","Pausanias the author","",""
"911c8a49-b811-4e82-b241-ca4f8ea8a4d6","Book8.xml","πεποίηται","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::342;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::351","","","","","","","","","work|poem","Asios' genealogical poem, lost","",""
