Identifier,Sort_order,"Location","'Date'","Geometry",Type
1.17.5,97,"Theseion of Athens",05-10-165,"{""type"": ""Point"", ""coordinates"": [23.725000000000005, 37.975]}",hieron
1.17.6,98,"Theseion of Athens",06-10-165,"{""type"": ""Point"", ""coordinates"": [23.725000000000005, 37.975]}",hieron
1.18.1,99,"Anakeion at Athens",07-10-165,"{""type"": ""Point"", ""coordinates"": [23.729299999999995, 37.9713]}",hieron
1.18.2,100,"Shrine of Aglauros (Athens)",08-10-165,"{""type"": ""Point"", ""coordinates"": [23.72877, 37.97139]}",temenos
1.18.3,101,"Prytanikon at Athens",09-10-165,"{""type"": ""Point"", ""coordinates"": [23.7225, 37.975]}",prytaneion
1.18.4,102,"Sanctuary of Sarapis in lower city of Athens",10-10-165,"{""type"": ""Point"", ""coordinates"": [23.726, 37.974]}",hieron
1.18.5,103,"Temple of Eileithyia, Athens",11-10-165,"{""type"": ""Point"", ""coordinates"": [23.726499999999998, 37.9742]}",temple
1.18.6,104,"Sanctuary of Olympian Zeus at Athens",12-10-165,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.731928794769402, 37.96996300325199], [23.731928794769402, 37.96870966319457], [23.734404873780818, 37.96870966319457], [23.734404873780818, 37.96996300325199], [23.731928794769402, 37.96996300325199]]]}]}",hieron
1.18.6,104,"Sanctuary of Olympian Zeus at Athens",12-10-165,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.731928794769402, 37.96996300325199], [23.731928794769402, 37.96870966319457], [23.734404873780818, 37.96870966319457], [23.734404873780818, 37.96996300325199], [23.731928794769402, 37.96996300325199]]]}]}",enclosure
1.18.7,105,"Sanctuary of Olympian Zeus at Athens",13-10-165,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.731928794769402, 37.96996300325199], [23.731928794769402, 37.96870966319457], [23.734404873780818, 37.96870966319457], [23.734404873780818, 37.96996300325199], [23.731928794769402, 37.96996300325199]]]}]}",hieron
1.18.7,105,"Sanctuary of Olympian Zeus at Athens",13-10-165,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.731928794769402, 37.96996300325199], [23.731928794769402, 37.96870966319457], [23.734404873780818, 37.96870966319457], [23.734404873780818, 37.96996300325199], [23.731928794769402, 37.96996300325199]]]}]}",enclosure
1.18.8,106,"Sanctuary of Olympian Zeus at Athens",14-10-165,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.731928794769402, 37.96996300325199], [23.731928794769402, 37.96870966319457], [23.734404873780818, 37.96870966319457], [23.734404873780818, 37.96996300325199], [23.731928794769402, 37.96996300325199]]]}]}",hieron
1.18.8,106,"Sanctuary of Olympian Zeus at Athens",14-10-165,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.731928794769402, 37.96996300325199], [23.731928794769402, 37.96870966319457], [23.734404873780818, 37.96870966319457], [23.734404873780818, 37.96996300325199], [23.731928794769402, 37.96996300325199]]]}]}",enclosure
1.18.9,107,"Library of Hadrian in Athens",15-10-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9755]}",building
1.19.1,108,"Apollo Delphinios sanctuary, Athens",16-10-165,"{""type"": ""Point"", ""coordinates"": [23.7329, 37.9686]}",hieron
1.19.2,109,"Gardens, location, Athens",17-10-165,"{""type"": ""Point"", ""coordinates"": [23.7329, 37.9686]}",chorion
1.19.3,110,"Kynosarges sanctuary south of Athens",18-10-165,"{""type"": ""Point"", ""coordinates"": [23.732, 37.966]}",hieron
1.19.4,111,"Tomb of Nisos, Athens",19-10-165,"{""type"": ""Point"", ""coordinates"": [23.743299999999998, 37.974]}","tomb taphos"
1.19.5,112,"Ilissos river (Athens)",20-10-165,"{""type"": ""MultiLineString"", ""coordinates"": [[[23.6959709, 37.9582318], [23.6957013, 37.9580932], [23.6953249, 37.9578876], [23.694764, 37.9575767], [23.6941812, 37.9572322], [23.6938937, 37.9570583], [23.6934467, 37.9567734], [23.6931771, 37.9565931], [23.6929343, 37.956429]], [[23.696106099999998, 37.9582967], [23.6959709, 37.9582318]], [[23.7335863, 37.9675566], [23.7328726, 37.9672498], [23.732552600000005, 37.9670621], [23.7321749, 37.9669382], [23.7318973, 37.9667775], [23.730747400000002, 37.9658849], [23.730163399999995, 37.9655616], [23.729285399999995, 37.9653192], [23.7281086, 37.9650486], [23.7275283, 37.9647121], [23.727417699999997, 37.964648], [23.7269542, 37.9641455], [23.7266288, 37.9635586], [23.726592799999995, 37.9635157], [23.7265167, 37.9634524], [23.725024200000004, 37.96229], [23.7242887, 37.9617756], [23.723877900000005, 37.9614832], [23.723718199999997, 37.9614073], [23.7236303, 37.9613825], [23.723519300000003, 37.9613644], [23.7233232, 37.9613546], [23.722621, 37.9613561], [23.722225799999997, 37.9613446], [23.721596, 37.9612565], [23.720807, 37.9610917], [23.720598400000004, 37.9610603], [23.7204038, 37.9610229], [23.7198996, 37.9609584], [23.719767999999995, 37.9609823], [23.7195356, 37.9610308], [23.719286800000003, 37.9611139], [23.719058200000003, 37.9612346], [23.718689899999998, 37.9614067], [23.7178153, 37.9618363], [23.7170245, 37.9627486], [23.716654600000002, 37.9630764], [23.715848299999998, 37.963679], [23.715720599999997, 37.9637503], [23.7155264, 37.9638428], [23.7152795, 37.9639326], [23.7149455, 37.9640129], [23.714476999999995, 37.9640517], [23.713976300000002, 37.9640139], [23.713163299999998, 37.9638718], [23.711878899999995, 37.9636472], [23.7113823, 37.9635917], [23.710745399999997, 37.9635582], [23.7084198, 37.9634643], [23.7075216, 37.9633972], [23.7063711, 37.9631835], [23.705236500000005, 37.9628928], [23.7044549, 37.9625697], [23.7032792, 37.9619261], [23.702056400000004, 37.9613372], [23.700946899999998, 37.9607955], [23.6997272, 37.9601742], [23.698627200000004, 37.9595629], [23.6974781, 37.9589783], [23.696106099999998, 37.9582967]], [[23.6929343, 37.956429], [23.692142799999996, 37.9558914], [23.6917116, 37.9555675], [23.6913789, 37.9553144], [23.6903285, 37.9544818], [23.689903299999997, 37.9541246], [23.689495600000004, 37.9537507], [23.689029999999995, 37.953304], [23.6884724, 37.9527518], [23.687996500000004, 37.9522534], [23.687750199999996, 37.9519798], [23.686905099999997, 37.9510106], [23.6862383, 37.9501359], [23.6854283, 37.9489206], [23.6848573, 37.9479995], [23.6843004, 37.9470007], [23.68269, 37.9434225], [23.682285, 37.9425455], [23.682092099999995, 37.9421646]], [[23.7350667, 37.9680512], [23.7342808, 37.9679561], [23.7335863, 37.9675566]], [[23.767189300000002, 37.9877116], [23.7666267, 37.9872061], [23.765923799999996, 37.9866198], [23.7656842, 37.9864139], [23.765233599999995, 37.9858647], [23.765148699999997, 37.9857676], [23.7649594, 37.9856448], [23.7644204, 37.985302], [23.764173000000003, 37.9850586], [23.7639366, 37.9846474], [23.7637176, 37.9842127], [23.763569399999998, 37.9839904], [23.7633141, 37.9837693], [23.7627988, 37.9835171], [23.7622205, 37.9832712], [23.7620313, 37.9831284], [23.761426200000002, 37.9823297], [23.761222900000003, 37.9821135], [23.7609487, 37.9819061], [23.760632, 37.9817446], [23.7601419, 37.9815844], [23.759636, 37.9815148], [23.758928400000002, 37.9814416], [23.7586731, 37.9813956], [23.758417799999997, 37.9812925], [23.7579246, 37.9810242], [23.7576822, 37.980891], [23.7575265, 37.9808292], [23.7570389, 37.980736], [23.756706400000002, 37.9806747], [23.7564948, 37.9805943], [23.7563093, 37.980501], [23.756203, 37.9804012], [23.7561006, 37.9802658], [23.7560548, 37.9801348], [23.7560344, 37.9800611], [23.755810600000004, 37.979117], [23.755595100000004, 37.9781092], [23.7554915, 37.9775478], [23.7553635, 37.9774277], [23.7549039, 37.9770677], [23.754432500000004, 37.9767211], [23.7529756, 37.9757873], [23.7527239, 37.9756918], [23.7524721, 37.97564], [23.751393, 37.9754494], [23.750544100000003, 37.975231], [23.749673, 37.9750376], [23.749318899999995, 37.9749981], [23.748273799999996, 37.9748641], [23.7478094, 37.974762], [23.7470873, 37.9744968], [23.7454128, 37.9735289], [23.7446809, 37.9731059], [23.7431342, 37.9720657], [23.7414716, 37.9708641], [23.7404325, 37.9701594], [23.7394569, 37.9697081], [23.7384879, 37.9691811], [23.737923600000002, 37.9687137], [23.737602799999998, 37.9685055], [23.7373201, 37.9683308], [23.7370288, 37.9682031], [23.7363502, 37.9680074], [23.7350667, 37.9680512]]]}",river
1.19.6,113,"Artemis Agrotera temple, Athens",21-10-165,"{""type"": ""Point"", ""coordinates"": [23.73529, 37.96761]}",temple
1.20.1,114,"Street of Tripods (Athens)",22-10-165,"{""type"": ""Point"", ""coordinates"": [23.72993, 37.97087]}","road hodos"
1.20.2,115,"Street of Tripods (Athens)",23-10-165,"{""type"": ""Point"", ""coordinates"": [23.72993, 37.97087]}","road hodos"
1.20.3,116,"Dionysos Eleuthereus sanctuary, Athens",24-10-165,"{""type"": ""Point"", ""coordinates"": [23.728, 37.9699]}",hieron
1.20.4,117,"Dionysos Eleuthereus sanctuary, Athens",25-10-165,"{""type"": ""Point"", ""coordinates"": [23.728, 37.9699]}",hieron
1.20.5,118,"Odeion of Pericles (Athens)",26-10-165,"{""type"": ""Point"", ""coordinates"": [23.728199999999998, 37.9706]}",odeion
1.20.5,118,"Odeion of Pericles (Athens)",26-10-165,"{""type"": ""Point"", ""coordinates"": [23.728199999999998, 37.9706]}","mythic/historic site"
1.20.6,119,"Odeion of Pericles (Athens)",27-10-165,"{""type"": ""Point"", ""coordinates"": [23.728199999999998, 37.9706]}",odeion
1.20.6,119,"Odeion of Pericles (Athens)",27-10-165,"{""type"": ""Point"", ""coordinates"": [23.728199999999998, 37.9706]}","mythic/historic site"
1.20.7,120,"Odeion of Pericles (Athens)",28-10-165,"{""type"": ""Point"", ""coordinates"": [23.728199999999998, 37.9706]}",odeion
1.20.7,120,"Odeion of Pericles (Athens)",28-10-165,"{""type"": ""Point"", ""coordinates"": [23.728199999999998, 37.9706]}","mythic/historic site"
1.21.1,121,"Theater of Dionysus Eleuthereus",29-10-165,"{""type"": ""Point"", ""coordinates"": [23.72775, 37.970278]}",theater
1.21.2,122,"Theater of Dionysus Eleuthereus",30-10-165,"{""type"": ""Point"", ""coordinates"": [23.72775, 37.970278]}",theater
1.21.3,123,"Theater of Dionysus Eleuthereus",31-10-165,"{""type"": ""Point"", ""coordinates"": [23.72775, 37.970278]}",theater
1.21.4,124,"Sanctuary of Asklepios at Athens",01-11-165,"{""type"": ""Point"", ""coordinates"": [23.7264872, 37.9707798]}",Asclepieion
1.21.5,125,"Sanctuary of Asklepios at Athens",02-11-165,"{""type"": ""Point"", ""coordinates"": [23.7264872, 37.9707798]}",Asclepieion
1.21.6,126,"Sanctuary of Asklepios at Athens",03-11-165,"{""type"": ""Point"", ""coordinates"": [23.7264872, 37.9707798]}",Asclepieion
1.21.7,127,"Sanctuary of Asklepios at Athens",04-11-165,"{""type"": ""Point"", ""coordinates"": [23.7264872, 37.9707798]}",Asclepieion
1.22.1,128,"Tomb of Hippolytus on south slope of Acropolis of Athens",05-11-165,"{""type"": ""Point"", ""coordinates"": [23.72609, 37.97083]}","tomb mnema"
1.22.1,128,"Tomb of Hippolytus on south slope of Acropolis of Athens",05-11-165,"{""type"": ""Point"", ""coordinates"": [23.72609, 37.97083]}",mound/dike
1.22.2,129,"Tomb of Hippolytus on south slope of Acropolis of Athens",06-11-165,"{""type"": ""Point"", ""coordinates"": [23.72609, 37.97083]}","tomb mnema"
1.22.2,129,"Tomb of Hippolytus on south slope of Acropolis of Athens",06-11-165,"{""type"": ""Point"", ""coordinates"": [23.72609, 37.97083]}",mound/dike
1.22.3,130,"Aphrodite Pandemos shrine in Athens",07-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.22.4,131,"Propylaia (Athens)",08-11-165,"{""type"": ""Point"", ""coordinates"": [23.72522, 37.97176]}",gate
1.22.5,132,"Propylaia (Athens)",09-11-165,"{""type"": ""Point"", ""coordinates"": [23.72522, 37.97176]}",gate
1.22.6,133,"Propylaia (Athens)",10-11-165,"{""type"": ""Point"", ""coordinates"": [23.72522, 37.97176]}",gate
1.22.7,134,"Propylaia (Athens)",11-11-165,"{""type"": ""Point"", ""coordinates"": [23.72522, 37.97176]}",gate
1.22.8,135,"Athenian Acropolis (Athens)",12-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.22.8,135,"Athenian Acropolis (Athens)",12-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.22.8,135,"Athenian Acropolis (Athens)",12-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.1,136,"Athenian Acropolis (Athens)",13-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.1,136,"Athenian Acropolis (Athens)",13-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.1,136,"Athenian Acropolis (Athens)",13-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.2,137,"Athenian Acropolis (Athens)",14-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.2,137,"Athenian Acropolis (Athens)",14-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.2,137,"Athenian Acropolis (Athens)",14-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.3,138,"Athenian Acropolis (Athens)",15-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.3,138,"Athenian Acropolis (Athens)",15-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.3,138,"Athenian Acropolis (Athens)",15-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.4,139,"Athenian Acropolis (Athens)",16-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.4,139,"Athenian Acropolis (Athens)",16-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.4,139,"Athenian Acropolis (Athens)",16-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.5,140,"Athenian Acropolis (Athens)",17-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.5,140,"Athenian Acropolis (Athens)",17-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.5,140,"Athenian Acropolis (Athens)",17-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.6,141,"Athenian Acropolis (Athens)",18-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.6,141,"Athenian Acropolis (Athens)",18-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.6,141,"Athenian Acropolis (Athens)",18-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.7,142,"Athenian Acropolis (Athens)",19-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.7,142,"Athenian Acropolis (Athens)",19-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.7,142,"Athenian Acropolis (Athens)",19-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.8,143,"Athenian Acropolis (Athens)",20-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.8,143,"Athenian Acropolis (Athens)",20-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.8,143,"Athenian Acropolis (Athens)",20-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.9,144,"Athenian Acropolis (Athens)",21-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.9,144,"Athenian Acropolis (Athens)",21-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.9,144,"Athenian Acropolis (Athens)",21-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.23.10,145,"Athenian Acropolis (Athens)",22-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.23.10,145,"Athenian Acropolis (Athens)",22-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.23.10,145,"Athenian Acropolis (Athens)",22-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.24.1,146,"Athenian Acropolis (Athens)",23-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.24.1,146,"Athenian Acropolis (Athens)",23-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.24.1,146,"Athenian Acropolis (Athens)",23-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.24.2,147,"Athenian Acropolis (Athens)",24-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.24.2,147,"Athenian Acropolis (Athens)",24-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.24.2,147,"Athenian Acropolis (Athens)",24-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.24.3,148,"Athenian Acropolis (Athens)",25-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.24.3,148,"Athenian Acropolis (Athens)",25-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.24.3,148,"Athenian Acropolis (Athens)",25-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.24.4,149,"Athenian Acropolis (Athens)",26-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.24.4,149,"Athenian Acropolis (Athens)",26-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.24.4,149,"Athenian Acropolis (Athens)",26-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.24.5,150,"Parthenon of Athens",27-11-165,"{""type"": ""Point"", ""coordinates"": [23.72658434, 37.97155767]}",temple
1.24.6,151,"Parthenon of Athens",28-11-165,"{""type"": ""Point"", ""coordinates"": [23.72658434, 37.97155767]}",temple
1.24.7,152,"Parthenon of Athens",29-11-165,"{""type"": ""Point"", ""coordinates"": [23.72658434, 37.97155767]}",temple
1.24.8,153,"Athenian Acropolis (Athens)",30-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.24.8,153,"Athenian Acropolis (Athens)",30-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.24.8,153,"Athenian Acropolis (Athens)",30-11-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.25.1,154,"Athenian Acropolis (Athens)",01-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.25.1,154,"Athenian Acropolis (Athens)",01-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.25.1,154,"Athenian Acropolis (Athens)",01-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.25.2,155,"Athenian Acropolis (Athens)",02-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",acropolis
1.25.2,155,"Athenian Acropolis (Athens)",02-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",hieron
1.25.2,155,"Athenian Acropolis (Athens)",02-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.25.3,156,"south wall of the Acropolis of Athens",03-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.25.3,156,"south wall of the Acropolis of Athens",03-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}","mythic/historic site"
1.25.4,157,"south wall of the Acropolis of Athens",04-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.25.4,157,"south wall of the Acropolis of Athens",04-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}","mythic/historic site"
1.25.5,158,"south wall of the Acropolis of Athens",05-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.25.5,158,"south wall of the Acropolis of Athens",05-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}","mythic/historic site"
1.25.6,159,"south wall of the Acropolis of Athens",06-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.25.6,159,"south wall of the Acropolis of Athens",06-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}","mythic/historic site"
1.25.7,160,"south wall of the Acropolis of Athens",07-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}",fortification
1.25.7,160,"south wall of the Acropolis of Athens",07-12-165,"{""type"": ""Point"", ""coordinates"": [23.7257, 37.9717]}","mythic/historic site"
