PlaceID,Lat,Lon,Name,Region,Part of,Location,Type,Passages,Wikidata,Manto,ToposText,URL,Pleiades,Notes,Arachne
"2426","37.90124","27.341579999999997","Pion mountain","Asia Minor (Asia)","Ephesos","","[""mountain oros"",""tourist attraction""]","[""7.5.10""]","","","","","https://pleiades.stoa.org/places/599875","Prion: mountain of the Ephesian territory",""
"2427","37.08265","22.42338","Athena Chalkioikos sanctuary on acropolis of Sparta","Lakonia Bk3","Acropolis of Sparta","","[""hieron""]","[""10.5.11"",""3.17.2"",""3.17.7"",""4.15.5""]","https://wikidata.org/wiki/Q57302774","https://resource.manto.unh.edu/10150378","https://topostext.org/place/371224SACh","","","",""
"2428","37.613569","21.863791","Heraia (Arcadia)","Arcadia Bk8","Arcadia Bk8","","[""polis""]","[""3.8.7"",""3.8.8"",""5.7.1"",""6.17.4"",""8.25.12"",""8.26.1"",""8.26.2"",""8.26.3"",""8.26.5"",""8.26.8"",""8.27.17"",""8.3.4""]","https://wikidata.org/wiki/Q3562285","","","","https://pleiades.stoa.org/places/570287","Heraea",""
"2429","40.78201","24.717535","Thasos island","Aegean Sea (Hellas)","Aegean Sea (Hellas)","","[""island""]","[""10.28.3"",""6.11.7""]","https://wikidata.org/wiki/Q204096","","","https://imperium.ahlfeldt.se/places/41114","https://pleiades.stoa.org/places/501635","",""
"2430","37.969207","-2.910335","Tartessos river","Europe","Iberi (Spain)","Baetis/Certis (river)","[""river""]","[""6.19.3""]","","","","","https://pleiades.stoa.org/places/261259","",""
"2431","37.757857","22.456205","Alea","Arcadia Bk8","Arcadia Bk8","","[""settlement""]","[""8.23.1"",""8.27.3""]","https://wikidata.org/wiki/Q3609405","","","","https://pleiades.stoa.org/places/570062","",""
"2432","38.81072","22.6834197","Skarpheia","Hellas (Europe)","Phthiotis","","[""settlement""]","[""2.29.3"",""7.15.3"",""7.15.4"",""7.15.9""]","https://wikidata.org/wiki/Q3475188","","","","https://pleiades.stoa.org/places/541103","",""
"2433","37.9397","22.3969","Summit of Mt. Kyllene","Arcadia Bk8","Kyllene Mt.","","[""summit""]","[""8.17.1""]","","","","","","",""
"2434","37.0821","22.4237","Aliteion in Sparta","Lakonia Bk3","Sparta","Sparta","[""chorion""]","[""3.18.2""]","https://wikidata.org/wiki/Q124616416","","","","https://pleiades.stoa.org/places/573072","",""
"2435","37.974038","23.7261021","Roman Agora of Athens","Athenai Bk1","Athenai Bk1","","[""agora""]","[""1.17.1"",""1.17.2""]","https://wikidata.org/wiki/Q1435551","","","","https://pleiades.stoa.org/places/773761100","",""
"2436","38.2999","22.00699","Phoinix (river)","Achaia Bk7","Achaia Bk7","","[""river""]","[""7.23.5""]","https://wikidata.org/wiki/Q12885817","","","","https://pleiades.stoa.org/places/570606","",""
"2437","30.14","19.001","Triton river of Libya, flowing from Tritonis lake","Libya (Africa)","Libya (Africa)","","[""river""]","[""9.33.7""]","","","https://topostext.org/place/000000WTri","","","",""
"2438","37.89","21.374","Baths at Elis near Maltho gymnasium","Eleia Bk5 Bk6","Elis polis","Elis polis","[""bath""]","[""6.23.8""]","","","","","","",""
"2439","37.4124","22.1273","Altar of Ares and former hieron near sanctuary of Aphrodite in Megalopolis","Arcadia Bk8","Megalopolis (Arkadia)","Megalopolis (Arkadia)","[""altar""]","[""8.32.3""]","","","","","","",""
"2440","37.9816","23.7168","Demosion Sema, battle of Koroneia, Athens","Athenai Bk1","Demosion Sema war graves, Athens","Demosion Sema war graves, Athens","[""tomb taphos""]","[""1.29.14""]","","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"2441","37.6199","22.51475","Sanctuary of Artemis on Mt. Artemision","Argolid Bk2","Artemision (mountain)","Artemision (mountain)","[""hieron""]","[""2.25.3""]","https://wikidata.org/wiki/Q134034951","","","","","",""
"2442","38.290623","23.844643","Amphiareion near Oropos","Attica Bk1","Oropia","","[""hieron""]","[""1.34.1"",""1.34.2"",""1.34.3""]","https://wikidata.org/wiki/Q474656","https://resource.manto.unh.edu/10159724","","","https://pleiades.stoa.org/places/71107898","",""
"2443","37.519836","22.585884","Pass into Arkadia via Hysiai in Argolis","Argolid Bk2","highway Argos toward Tegea","Hysiae (Argolis)","[""pass""]","[""8.6.4""]","","","","","","",""
"2444","37.371704","22.285257","Eutaia","Arcadia Bk8","Mainalia","","[""settlement""]","[""8.27.3""]","https://wikidata.org/wiki/Q16565409","","","","https://pleiades.stoa.org/places/570249","",""
"2445","39.90055031","26.331240830000002","Troas","Asia (continent)","Asia Minor (Asia)","","[""chora/region""]","[""1.4.6"",""10.12.6"",""10.14.1"",""10.14.4"",""10.36.10"",""4.2.7"",""5.25.6"",""6.4.9""]","https://wikidata.org/wiki/Q2454671","","","","https://pleiades.stoa.org/places/550944","",""
"2446","38.79272","15.21394","Strongyle (island)","Internum Mare","Islands of Aiolos","","[""island""]","[""10.11.4""]","https://wikidata.org/wiki/Q131148","","","","https://pleiades.stoa.org/places/452455","",""
"2447","37.6305","22.7214","Altar of Zeus Phyxios, in the Argos Agora","Argolid Bk2","Agora of Argos","Agora of Argos","[""altar""]","[""2.21.2""]","","","","","","",""
"2448","37.4124","22.1273","Spring sacred to Dionysos near stadium of Megalopolis","Arcadia Bk8","Megalopolis (Arkadia)","Megalopolis (Arkadia)","[""spring pege""]","[""8.32.3""]","","","","","","",""
"2449","37.974","23.726","Sanctuary of Sarapis in lower city of Athens","Athenai Bk1","Athenai Bk1","","[""hieron""]","[""1.18.4""]","https://wikidata.org/wiki/Q134038345","https://resource.manto.unh.edu/10151018","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","Serapeum of Athens: below Prytanikon",""
"2450","37.98417","22.71145","Theater of Dionysos in Sicyon","Sikyonia Bk2","Sicyon (Sikyonia)","","[""theater""]","[""2.7.5""]","https://wikidata.org/wiki/Q38280194","","https://topostext.org/place/380227BSTh","","https://pleiades.stoa.org/places/542568395","theater of Sikyon",""
"2451","37.51644","27.589310000000005","Adyton of Endymion at Latmos","Asia Minor (Asia)","Latmos (mountain)","Latmos (mountain)","[""adyton""]","[""5.1.5""]","","https://resource.manto.unh.edu/10217967","","","","",""
"2452","37.905","23.833999999999996","Sphettos","Attica Bk1","Attica Bk1","","[""demos""]","[""2.30.9""]","https://wikidata.org/wiki/Q13446048","","","","https://pleiades.stoa.org/places/580109","Sphettus: deme of Attica named for Sphettus of Troizen",""
"2453","36.36399","25.478129000000003","Thera polis","Aegean Sea (Hellas)","Thera island (Cyclades)","","[""polis""]","[""3.1.8""]","https://wikidata.org/wiki/Q433004","","","","https://pleiades.stoa.org/places/599971","",""
"2454","38.2213","23.2733","tombs of the Athenians and Lakedaimonians at Plataea","Boiotia Bk9","Plataea (Boeotia)","Plataea (Boeotia)","[""polyandrion"",""tomb mnema""]","[""9.2.5""]","","","","","","",""
"2455","38.3191","23.3178","Sanctuary of Demeter Thesmophoros in Thebes","Boiotia Bk9","Thebes (Boeotia)","Thebes (Boeotia)","[""hieron""]","[""9.16.5"",""9.6.5""]","https://wikidata.org/wiki/Q134037808","","","","","",""
"2456","37.64235","21.63076","Sosipolis shrine in temple of Eileithyia, Elis","Eleia Bk5 Bk6","Eileithyia temple at Olympia","Eileithyia temple at Olympia","[""temple""]","[""6.20.3""]","","","","","","",""
"2457","37.971687","23.726464","Athenai Bk1","Attica Bk1","Attica Bk1","","[""polis""]","[""1.1.2"",""1.1.5"",""1.14.1"",""1.14.5"",""1.14.7"",""1.15.2"",""1.17.6"",""1.18.4"",""1.18.8"",""1.19.1"",""1.2.1"",""1.2.4"",""1.2.5"",""1.20.4"",""1.20.5"",""1.20.6"",""1.20.7"",""1.22.3"",""1.23.9"",""1.25.5"",""1.25.8"",""1.26.2"",""1.26.3"",""1.26.6"",""1.27.10"",""1.27.2"",""1.27.3"",""1.27.5"",""1.27.6"",""1.27.8"",""1.28.4"",""1.28.8"",""1.29.12"",""1.29.2"",""1.3.2"",""1.30.1"",""1.30.2"",""1.32.3"",""1.32.6"",""1.33.1"",""1.33.2"",""1.34.3"",""1.35.3"",""1.36.3"",""1.37.5"",""1.37.6"",""1.37.7"",""1.39.4"",""1.40.5"",""1.41.4"",""1.41.9"",""1.8.5"",""10.10.1"",""10.18.7"",""10.2.3"",""10.21.6"",""10.23.14"",""10.3.1"",""10.34.8"",""10.35.8"",""10.37.6"",""10.4.3"",""10.4.9"",""10.8.5"",""2.1.4"",""2.14.4"",""2.18.9"",""2.26.2"",""2.27.2"",""2.3.8"",""2.31.7"",""2.33.4"",""2.33.5"",""2.6.5"",""3.12.7"",""3.3.7"",""3.4.2"",""3.5.2"",""3.6.4"",""3.6.5"",""3.8.6"",""3.9.6"",""4.13.7"",""4.15.1"",""4.17.5"",""4.2.6"",""4.26.8"",""4.5.10"",""4.5.2"",""5.10.4"",""5.11.6"",""5.12.4"",""5.19.3"",""5.21.1"",""5.26.6"",""5.6.5"",""6.17.9"",""6.20.14"",""6.22.7"",""7.1.2"",""7.1.3"",""7.10.4"",""7.11.6"",""7.2.2"",""7.2.7"",""7.20.6"",""7.24.5"",""7.25.2"",""7.25.4"",""7.7.8"",""7.9.6"",""8.11.6"",""8.23.3"",""8.37.3"",""8.8.6"",""9.1.4"",""9.14.7"",""9.15.4"",""9.15.5"",""9.26.6"",""9.3.2"",""9.30.1"",""9.32.5"",""9.35.3"",""9.39.1"",""9.6.2"",""9.7.1""]","https://wikidata.org/wiki/Q844930","","","","https://pleiades.stoa.org/places/579885","Athens Athenae polis: major city of ancient Greece",""
"2458","36.7862","22.3257","Temple in sanctuary of Ino near Thalamai","Lakonia Bk3","Oracular sanctuary of Ino on Oitylos-Thalamai road","Oracular sanctuary of Ino on Oitylos-Thalamai road","[""temple""]","[""3.26.1""]","","","","","","",""
"2459","42.61977195","25.336863550000004","Odrysae","Thrace (Europe)","Thrace (Europe)","","[""chora/region""]","[""1.9.6"",""4.33.3""]","https://wikidata.org/wiki/Q2987531","","","","https://pleiades.stoa.org/places/216906","",""
"2460","36.84279","22.26501","Leuktra (Lakonia)","Lakonia Bk3","Lakonia Bk3","","[""polis""]","[""3.21.7"",""3.26.4"",""3.26.5"",""3.26.6"",""3.26.7""]","https://wikidata.org/wiki/Q11931799","","","","https://pleiades.stoa.org/places/570431","Leuktron",""
"2461","37.5033","23.3484","Spring of Hyllikos river on the mountains from Troizen to Hermione","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""spring pege""]","[""2.32.7""]","","","","","","",""
"2462","38.3175","23.3201","Electran Gate (Thebes)","Boiotia Bk9","Thebes (Boeotia)","","[""gate""]","[""9.10.1"",""9.10.2"",""9.11.1"",""9.8.4"",""9.8.7""]","https://wikidata.org/wiki/Q106526347","","https://topostext.org/place/383233FEle","","","",""
"2463","38.001","22.74","Sanctuary of Poseidon before Helisson river on Sicyon Aristonautai road","Sikyonia Bk2","Sikyonia Bk2","","[""hieron""]","[""2.12.2""]","https://wikidata.org/wiki/Q134037509","","","","","",""
"2464","38.2999","23.3116","temple of Dionysos Aigobolos at Potniai","Boiotia Bk9","Potniai (Boeotia)","Potniai (Boeotia)","[""temple""]","[""9.8.2""]","","","","","","",""
"2465","37.67","22.9","Tomb of Thyestes near the hero-shrine of Perseus","Argolid Bk2","road Mycenae to Argos","Argolid Bk2","[""tomb mnema""]","[""2.18.1""]","https://wikidata.org/wiki/Q136487430","https://resource.manto.unh.edu/11289038","","","","",""
"2466","37.637849","21.630126","Tomb of Oinomaos across the Kladeus at Olympia","Eleia Bk5 Bk6","Olympia","Olympia","[""tomb mnema""]","[""6.21.3""]","https://wikidata.org/wiki/Q107031179","https://resource.manto.unh.edu/10268833","","","","",""
"2467","38.252","22.09","Spring at Aigion seashore, with fresh water","Achaia Bk7","seashore of Aigion","seashore of Aigion","[""spring pege""]","[""7.24.3""]","","","","","","",""
"2468","36.4408","28.224399999999996","Tomb of Aristomenes at Rhodes","Aegean Sea (Hellas)","Rhodes polis","Rhodes polis","[""tomb mnema""]","[""4.24.3""]","https://wikidata.org/wiki/Q136487308","","","","","",""
"2469","39.25","21.75","Dolopia","Hellas (Europe)","Thessalia","","[""chora/region""]","[""10.8.2"",""10.8.3""]","https://wikidata.org/wiki/Q776988","","","","https://pleiades.stoa.org/places/540737","",""
"2470","32.053722","34.752119","Ioppe","Asia (continent)","Palaestina","","[""polis""]","[""4.35.9""]","https://wikidata.org/wiki/Q11713655","","","","https://pleiades.stoa.org/places/687931","",""
"2471","37.993384","23.699604","Lakiadai","Attica Bk1","Attica Bk1","","[""demos""]","[""1.37.2""]","https://wikidata.org/wiki/Q13427353","","","","https://pleiades.stoa.org/places/580006","",""
"2472","37.978333","23.718611","Kerameikos","Athenai Bk1","Athenai Bk1","","[""demos""]","[""1.14.6"",""1.2.4"",""1.20.6"",""1.3.1"",""8.9.8""]","https://wikidata.org/wiki/Q630974","","","","https://pleiades.stoa.org/places/97294452","",""
"2473","41.31497","19.44594","Dyrrhachium","Europe","Illyria (Europe)","","[""polis""]","[""6.10.7"",""6.10.8""]","https://wikidata.org/wiki/Q3567546","","","","https://pleiades.stoa.org/places/481818","Epidamnos",""
"2474","37.0821","22.4237","Tomb of Talthybius near the Hellenion at Sparta","Lakonia Bk3","Sparta","Sparta","[""tomb mnema""]","[""3.12.7"",""7.24.1""]","https://wikidata.org/wiki/Q124616312","https://resource.manto.unh.edu/10150683","","","","",""
"2475","36.9517","21.66","Pylos/Koryphasion cape (Messenia)","Messenia Bk4","Messenia Bk4","","[""chora/region""]","[""4.2.5"",""4.3.7"",""4.31.11"",""4.36.1"",""4.36.2"",""4.36.5"",""4.36.7"",""7.2.3"",""8.1.1""]","https://wikidata.org/wiki/Q7263152","","https://topostext.org/place/370217UPyl","","https://pleiades.stoa.org/places/570640","",""
"2476","36.68812","22.51748","Skyras river (Lakonia)","Lakonia Bk3","Lakonia Bk3","","[""river""]","[""3.25.1""]","","","https://topostext.org/place/367225WSky","","https://pleiades.stoa.org/places/573526","",""
"2477","37.6359","22.1751","High hill between Maloitas and Mylaon rivers, site of Methydrion","Arcadia Bk8","Arcadia Bk8","","[""hill""]","[""8.36.1""]","","","","","","",""
"2478","39.916667","25.249999999999996","Lemnos island","Aegean Sea (Hellas)","Aegean Sea (Hellas)","","[""island""]","[""7.2.2"",""8.33.4"",""8.8.5""]","https://wikidata.org/wiki/Q192483","","","","https://pleiades.stoa.org/places/550693","",""
"2479","38.596346","22.905228","Stoa of Hadrian at Hyampolis","Phokis Bk10","Hyampolis","Hyampolis","[""stoa""]","[""10.35.6""]","","","","","","",""
"2480","38.6684","26.75261","Temple of Athena at Phocaea, burned by Harpagos","Asia Minor (Asia)","Phocaea","Phocaea","[""temple""]","[""2.31.6""]","","","","","","",""
"2481","37.527","22.026","Gortynios/Lousios river (Arkadia)","Arcadia Bk8","Arcadia Bk8","","[""river""]","[""5.7.1"",""8.28.2"",""8.28.3"",""8.4.8""]","https://wikidata.org/wiki/Q1872337","","https://topostext.org/place/375220WGor","","https://pleiades.stoa.org/places/570266","",""
"2482","37.992","23.682","Tomb of Anthemokritos on Sacred Way","Attica Bk1","Sacred Way from Athens to Eleusis","","[""tomb mnema""]","[""1.36.3"",""1.36.4""]","https://wikidata.org/wiki/Q136487287","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"2483","36.9517","21.66","Sanctuary of Athena Koryphasia at Pylos","Messenia Bk4","Pylos/Koryphasion cape (Messenia)","Pylos/Koryphasion cape (Messenia)","[""hieron""]","[""4.36.2""]","https://wikidata.org/wiki/Q134036751","","","","","",""
"2484","38.5286","21.5286","Trichoneion (Aitolia)","Aitolia region","Aitolia region","","[""polis""]","[""2.37.3""]","https://wikidata.org/wiki/Q59735737","","https://topostext.org/place/385215PTri","","","Trikoneion",""
"2485","36.7279","22.5047","Las ancient city on summit of Asia Mt.","Lakonia Bk3","Asia mountain above Las","Asia mountain above Las","[""polis""]","[""3.24.6""]","https://wikidata.org/wiki/Q124616582","","","","","",""
"2486","38.3191","23.3178","Pomegranate tree roia on mnêma of Menoikeus at Thebes","Boiotia Bk9","Tomb of Menoeceus son of Creon in Thebes","Tomb of Menoeceus son of Creon in Thebes","[""tree""]","[""9.25.1""]","","","","","","",""
"2487","38.0466","23.788","Cult of Artemis Amarysia in Athmoneis","Attica Bk1","Athmonon","Athmonon","[""hieron""]","[""1.31.4""]","https://wikidata.org/wiki/Q124644573","","","","","",""
"2488","39.4","22.3","Oichalia = old name of Eurytion, deserted by the time of Pausanias","Hellas (Europe)","Thessalia","","[""polis""]","[""4.2.3""]","","","","","","",""
"2489","37.042418","27.951332","Keramos","Asia Minor (Asia)","Caria region","","[""demos""]","[""6.13.3""]","https://wikidata.org/wiki/Q1054607","","","","https://pleiades.stoa.org/places/599707","",""
"2490","38.44193","20.638399","Hall of Odysseus at Ithake","Hellas (Europe)","Ithaca (island)","Ithaca (island)","[""house"",""megaron""]","[""8.12.6"",""9.41.4""]","","","","","","",""
"2491","37.144402","22.890275","Cave at Brasiai where Ino nursed Dionysos","Lakonia Bk3","Brasiae (Laconia)","Brasiae (Laconia)","[""cave""]","[""3.24.4""]","https://wikidata.org/wiki/Q124616422","","","","","",""
"2492","40.99129035","30.59285065","Sangarius (river)","Asia (continent)","Asia Minor (Asia)","","[""river""]","[""1.4.5"",""7.17.11"",""8.9.7""]","https://wikidata.org/wiki/Q217466","","","","https://pleiades.stoa.org/places/511406","",""
"2493","37.975843","23.722163","Stoa of Zeus Eleutherios (Athens Agora)","Athenai Bk1","Agora of Athens","","[""stoa""]","[""1.3.3"",""1.3.4"",""10.21.6""]","https://wikidata.org/wiki/Q331355","","https://topostext.org/place/380237BSZe","","https://pleiades.stoa.org/places/649966334","",""
"2494","39.03644","16.1315","Lyka spring near Temesa","Italia (Europe)","Temesa/Tempsa","Temesa/Tempsa","[""spring pege""]","[""6.6.11""]","","","","","https://pleiades.stoa.org/places/456089","",""
"2495","37.992","23.682","Tomb of Phytalos at his house on Sacred Way","Attica Bk1","Sacred Way from Athens to Eleusis","","[""house"",""tomb mnema"",""tourist attraction""]","[""1.37.2""]","https://wikidata.org/wiki/Q136487283","https://resource.manto.unh.edu/10160373","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","Hiera Syke, Sacred Fig-Tree",""
"2496","37.035","22.692","Selinous (Lakonia)","Lakonia Bk3","Lakonia Bk3","","[""village kome""]","[""3.22.8""]","https://wikidata.org/wiki/Q40648366","","https://topostext.org/place/370227USel","","","",""
"2497","38.3215","23.3154","Neistian gate of Thebes","Boiotia Bk9","Thebes (Boeotia)","","[""gate""]","[""9.25.1"",""9.25.4"",""9.8.4""]","https://wikidata.org/wiki/Q106526386","","https://topostext.org/place/383233FNei","","","Neistan gate",""
"2498","44.5","25.5","Getae","Thrace (Europe)","Thrace (Europe)","","[""chora/region""]","[""1.9.6""]","https://wikidata.org/wiki/Q19012","","","","https://pleiades.stoa.org/places/216817","",""
"2499","38.645635","22.782061","Agora of Elateia","Phokis Bk10","Elateia","Elateia","[""agora""]","[""10.34.6""]","https://wikidata.org/wiki/Q133963429","","","","","",""
"2500","38.0411","23.538","sanctuary of the Eleusinian Mysteries at Eleusis","Attica Bk1","Eleusis (Attica)","","[""hieron""]","[""1.38.7"",""10.31.11"",""3.4.2"",""3.4.6"",""8.15.1"",""8.31.7""]","https://wikidata.org/wiki/Q94299853","","https://topostext.org/place/380235SEle","","https://pleiades.stoa.org/places/579910","",""
"2501","37.789855","24.055816","tomb of Ion, Potamoi","Attica Bk1","Potamoi","Potamoi","[""tomb mnema""]","[""1.31.3"",""7.1.5""]","https://wikidata.org/wiki/Q124644569","https://resource.manto.unh.edu/10159385","","","","",""
