person,personLabel,genderLabel,personDescription,entityLabel,death,fatherLabel,motherLabel,birthplaceLabel,article,father,mother,birthplace,gender,periodLabel
http://www.wikidata.org/entity/Q107349767,Sitalkas,,epithet of Apollo,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107315219,Sithnid nymphs,,"nymphs native to Megara, Greece",group of Greek mythical characters,,,,,,,,,,
http://www.wikidata.org/entity/Q7533071,Sixteen Women,,ancient institution in Elis conducting the Heraea games at Olympia,religious organization,,,,,https://en.wikipedia.org/wiki/Sixteen_Women,,,,,classical antiquity
http://www.wikidata.org/entity/Q107360820,Skias,,"ancient building in Sparta, the canopy, used for assemblies",archaeological site,,,,,,,,,,
http://www.wikidata.org/entity/Q107360820,Skias,,"ancient building in Sparta, the canopy, used for assemblies",public building,,,,,,,,,,
http://www.wikidata.org/entity/Q117842465,Skiathis,,"ancient mountain above Feneos plain, location uncertain",mountain,,,,,,,,,,
http://www.wikidata.org/entity/Q107349823,Skiatis,,epithet of Artemis,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q124646203,Skironis road,,ancient road from Megara to the Isthmus of Corinth,ancient road,,,,,,,,,,
http://www.wikidata.org/entity/Q60791650,Skirtonion,,ancient town in Arcadia,ancient city,,,,,https://en.wikipedia.org/wiki/Scirtonium,,,,,Ancient Greece
http://www.wikidata.org/entity/Q107349821,Skoleitas,,epithet of Pan,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q124607542,Skotitas,,ancient forested region of Lakonia on Argos border,historical region,,,,,,,,,,
http://www.wikidata.org/entity/Q124607542,Skotitas,,ancient forested region of Lakonia on Argos border,forest,,,,,,,,,,
http://www.wikidata.org/entity/Q124616495,"Skênôma, place right of Chalkioikos in Sparta",,Ancient place in Lakonia attested by Pausanias (3.17.6),geographic location,,,,,,,,,,
http://www.wikidata.org/entity/Q124644592,Small temple of Kyamites on the Sacred Way,,ancient cult place in Attica attested by Pausanias (1.37.4),ancient Greek temple,,,,,,,,,,
http://www.wikidata.org/entity/Q106521752,Sodamas of Argos,male,Argive politician associated with Timocrates of Rhodes,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043443,Sodamas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q25482023,Sodamus of Assus,male,ancient Olympic runner,human,,,,Assos,,,,http://www.wikidata.org/entity/Q744631,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q11950676,Sokrates of Thebes,male,"Greek painter (?), active ca. 470-460 BCE",human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043469,Sokrates/Sostratos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q11950160,Somis,male,ancient Greek sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q2417746,Soos,male,king of Sparta,mythological Greek character,,Procles,,Sparta,https://en.wikipedia.org/wiki/Soos_(king_of_Sparta),http://www.wikidata.org/entity/Q1164796,,http://www.wikidata.org/entity/Q5690,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043418,Sophios statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q20056746,Sophius of Messenia,male,athlète antique,human,,,,Messenia,,,,http://www.wikidata.org/entity/Q1247159,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106264700,Sosander of Smyrna,male,ancient Olympic athlete fined for misbehavior,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043391,Sosipolis painting at Elis,,ancient Greek artwork seen by Pausanias ca. 165 CE,painting,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043434,Sostratos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q11950699,Sostratus of Chios,male,ancient Greek sculptor,human,,,,Chios,https://en.wikipedia.org/wiki/Sostratos_of_Chios,,,http://www.wikidata.org/entity/Q160483,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q7563949,Sotades of Crete,male,ancient Olympic runner,human,-0400-01-01T00:00:00Z,,,,https://en.wikipedia.org/wiki/Sotades_of_Crete,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043622,Sotades statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q2303797,Soter,,"Greek epithet, savior, given to Zeus and other gods",epithet,,,,,https://en.wikipedia.org/wiki/Soter,,,,,
http://www.wikidata.org/entity/Q107349715,Sounias,,epithet of Athena at cape Sounion,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q124616419,South Stoa on Sparta acropolis,,Ancient place in Lakonia attested by Pausanias (3.17.4),stoa,,,,,,,,,,
http://www.wikidata.org/entity/Q115484947,Sparton,male,"mythical son of Phoroneus, disputed",mythological Greek character,,Phoroneus,,,,http://www.wikidata.org/entity/Q649624,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q110276336,Sphettus,male,mythical son of Troezen,mythological Greek character,,Troezen,,,,http://www.wikidata.org/entity/Q7844953,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106778666,Sphyrus,male,mythical son of Machaon the healer,mythological Greek character,,Machaon,,,,http://www.wikidata.org/entity/Q674319,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107349835,Spodios,,epithet of Apollo,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q124644581,Spring of Amphiaraos,,Ancient cult place in Attica attested by Pausanias (1.34.4),spring,,,,,,,,,,
http://www.wikidata.org/entity/Q9341091,Stadieus,male,ancient Athenian sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043444,Statue of King Archidamos III at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107045874,Statue of Krokon's horse at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043532,Statue of a horse at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043568,Statue of a hunter at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043416,Statue of a man at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,portrait sculpture,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q97467352,Statue of youth binding his head,,statue by Phidias seen by Pausanias at Olympia,statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043403,Statues of Polykles and two youths at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043628,Statues of Roman Caesars at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,group of sculptures,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616492,Stele with names of those who fell at Thermopylai in Sparta,,Ancient place in Lakonia attested by Pausanias (3.14.1),stele,,,,,,,,,,
http://www.wikidata.org/entity/Q122975564,Stenyclerus,male,"Messenian hero, eponym of Steniclarus plain",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3973090,Sthenelaidas,male,Spartan ephor in 432 BC,human,,,,Sparta,https://en.wikipedia.org/wiki/Sthenelaidas,,,http://www.wikidata.org/entity/Q5690,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107274853,Sthenias,,epithet of Athena,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107349769,Stiritis,,"epithet of Demeter, of Stira",epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q124616418,Stoa beside Platanista near Sparta,,Ancient place in Lakonia attested by Pausanias (3.15.1),stoa,,,,,,,,,,
http://www.wikidata.org/entity/Q107031177,Stoa of Agnaptos (Olympia),,ancient monument seen by Pausanias near Hippodrome starting line,stoa,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616417,"Stoas in quadrangle at Sparta, ancient market",,Ancient place in Lakonia attested by Pausanias (3.13.6),stoa,,,,,,,,,,
http://www.wikidata.org/entity/Q107043419,Stomios statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q11921041,Stomius,male,archaic Greek sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q14195804,Stratius,male,mythical son of Clymenus,mythological Greek character,,Clymenus,Bouzyge,,,http://www.wikidata.org/entity/Q2980443,http://www.wikidata.org/entity/Q55073720,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q108392251,Strato of Aegium,male,ancient Olympic victor in wrestling and pancratium,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q11921061,Straton,male,Greek sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1421896,Strophius,male,mythical son of Crisus,mythological Greek character,,Crisus,Antiphateia,,,http://www.wikidata.org/entity/Q1445864,http://www.wikidata.org/entity/Q50839884,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1431607,Strophius,male,mythical son of Pylades,mythological Greek character,,Pylades,Elektra,,,http://www.wikidata.org/entity/Q494886,http://www.wikidata.org/entity/Q131651,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q91109424,Strophius,male,"Greek who took part in the Trojan war, represented in Iliupersis painting at Delphi",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107349813,Stymphalia,,epithet of Artemis,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q29655267,Suitors of Helen,,group of mythical figures,group of mythical characters,,,,,https://en.wikipedia.org/wiki/Suitors_of_Helen,,,,,
http://www.wikidata.org/entity/Q106253399,Suitors of Hippodamia,,"group of characters in Greek mythology, killed by Oenomaus of Pisa",group of men,,,,,,,,,,
http://www.wikidata.org/entity/Q106253399,Suitors of Hippodamia,,"group of characters in Greek mythology, killed by Oenomaus of Pisa",group of Greek mythical characters,,,,,,,,,,
http://www.wikidata.org/entity/Q105974115,Sumateus,male,mythical son of Lycaon in Arcadia,mythological Greek character,,Lycaon,,,,http://www.wikidata.org/entity/Q501667,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q11949684,Syadras of Sparta,male,ancient sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106956848,Sybarite Treasury (V),,sacred building at the sanctuary of Zeus at Olympia,treasury (ancient Greece),,,,,,,,,,
http://www.wikidata.org/entity/Q12777065,Syllis,female,"nymph, mother of Zeuxippus with Apollo",Greek nymph,,,,,https://en.wikipedia.org/wiki/Syllis_(mythology),,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q107349833,Symmachia,,epithet of Aphrodite,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107043395,Symmachos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q16857373,Synnoon,male,ancient Aeginetan sculptor,human,-0500-01-01T00:00:00Z,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106953399,Syracusan Treasury,,sacred building at Olympia,treasury (ancient Greece),,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107245776,Taenarius,,epithet of the god Poseidon,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q7674863,Taenarus,male,mythical Greek hero,mythological Greek character,,Poseidon,Erimede,,https://en.wikipedia.org/wiki/Taenarus_(mythology),http://www.wikidata.org/entity/Q41127,http://www.wikidata.org/entity/Q1326748,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q7674863,Taenarus,male,mythical Greek hero,mythological Greek character,,Zeus,Erimede,,https://en.wikipedia.org/wiki/Taenarus_(mythology),http://www.wikidata.org/entity/Q34201,http://www.wikidata.org/entity/Q1326748,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107392615,Talus,male,mythical son of Oenopion,mythological Greek character,,Oenopion,,,,http://www.wikidata.org/entity/Q937216,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107031181,Taraxippos altar of Olympia,,altar-shaped monument seen by Pausanias at Olympia hippodrome,monument,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107315501,Tauropolis,female,mythical daughter of Cleson,mythological Greek character,,Cleson,,,,http://www.wikidata.org/entity/Q2980787,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q111672487,Teichos of Athena,,coastal site of Achaia between Rhion and Aigion,fort,,,,,,,,,,
http://www.wikidata.org/entity/Q117836164,Telamon,male,"mythological hero, participant in Heracles' campaign against Elis",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124644584,"Telamon's rock, Salamis",,ancient place in Attica attested by Pausanias (1.35.3),stone,,,,,,,,,,
http://www.wikidata.org/entity/Q107245738,Telchinia,,epithet of Athena in Boeotia,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q7695763,Teleboans,,people in Greek mythology,mythical ethnic group,,,,,https://en.wikipedia.org/wiki/Teleboans,,,,,
http://www.wikidata.org/entity/Q3546597,Teledamus,male,mythical son of Cassandra and Agamemnon,mythological Greek character,,Agamemnon,Cassandra,,,http://www.wikidata.org/entity/Q128176,http://www.wikidata.org/entity/Q170779,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106880607,Teleios/Teleia,,"divine epithet of Zeus and Hera, meaning adult or perfect",epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107043534,Telemachos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043540,Telestas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q3565120,Telete,female,ancient Greek divinity,mythological Greek character,,Dionysus,Nicaea,,https://en.wikipedia.org/wiki/Telete,http://www.wikidata.org/entity/Q41680,http://www.wikidata.org/entity/Q844313,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q20085449,Tellon of Oresteion,male,ancient Greek olympian,human,,,,Oresthasium,,,,http://www.wikidata.org/entity/Q7101662,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043506,Tellon statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q106880009,Telondes,male,"mythical refounder of the Cabiric cult near Thebes, Boeotia",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q19818603,Telycrates of Leucas,male,"fought with Lysander at Aegospotami, he was represented in a votive group in Delphi",human,,,,,https://en.wikipedia.org/wiki/Telycrates,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124616359,Temenos of the Daughters of Nereus near Kardamyle,,Ancient place in Lakonia attested by Pausanias (3.26.7),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616359,Temenos of the Daughters of Nereus near Kardamyle,,Ancient place in Lakonia attested by Pausanias (3.26.7),temenos,,,,,,,,,,
http://www.wikidata.org/entity/Q123471077,Temenus,male,son of Phegeus in Greek mythology,mythological Greek character,,Phegeus,,,,http://www.wikidata.org/entity/Q2329005,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124616405,Temple fashioned like a cave on Tainaron promontory,,Ancient place in Lakonia attested by Pausanias (3.25.4),ancient Greek temple,,,,,,,,,,
http://www.wikidata.org/entity/Q124616505,Temple in sanctuary of Lykourgos in Sparta,,Ancient place in Lakonia attested by Pausanias (3.16.6),ancient Greek temple,,,,,,,,,,
http://www.wikidata.org/entity/Q124616510,Temple of Achilles on Leuke island,,Ancient place in Lakonia attested by Pausanias (3.19.11),ancient Greek temple,,,,,,,,,,
http://www.wikidata.org/entity/Q107031202,Temple of Aphrodite,,"cult building at Elis, ancient monument seen by Pausanias",archaeological site,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107031202,Temple of Aphrodite,,"cult building at Elis, ancient monument seen by Pausanias",ancient Greek temple,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107031202,Temple of Aphrodite,,"cult building at Elis, ancient monument seen by Pausanias",temple,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q111678262,Temple of Aphrodite,,"4th c. temple in grove of the Asklepieion, Epidauros",archaeological site,,,,,,,,,,
http://www.wikidata.org/entity/Q111678262,Temple of Aphrodite,,"4th c. temple in grove of the Asklepieion, Epidauros",ancient Greek temple,,,,,,,,,,
http://www.wikidata.org/entity/Q111678262,Temple of Aphrodite,,"4th c. temple in grove of the Asklepieion, Epidauros",temple,,,,,,,,,,
